date,state_name,veg_name,price,retail_price,mall_price,unit,veg_image
2024-06-05,Himachal Pradesh,Colocasia Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-05,Himachal Pradesh,Colocasia,27,31 - 34,32 - 45,1kg,N/A
2024-06-05,Himachal Pradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-05,Himachal Pradesh,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-06-05,Himachal Pradesh,Cucumber,25,29 - 32,30 - 41,1kg,N/A
2024-06-05,Himachal Pradesh,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-06-05,Himachal Pradesh,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-05,Himachal Pradesh,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-05,Himachal Pradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-06-05,Himachal Pradesh,Brinjal (Big),30,35 - 38,36 - 50,1kg,N/A
2024-06-05,Himachal Pradesh,Elephant Yam,35,40 - 44,42 - 58,1kg,N/A
2024-06-05,Himachal Pradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-05,Himachal Pradesh,French Beans,175,201 - 222,210 - 289,1kg,N/A
2024-06-05,Himachal Pradesh,Garlic,269,309 - 342,323 - 444,1kg,N/A
2024-06-05,Himachal Pradesh,Ginger,128,147 - 163,154 - 211,1kg,N/A
2024-06-05,Himachal Pradesh,Onion Green,40,46 - 51,48 - 66,1kg,N/A
2024-06-05,Himachal Pradesh,Green Peas,49,56 - 62,59 - 81,1kg,N/A
2024-06-05,Himachal Pradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-05,Himachal Pradesh,Lemon (Lime),106,122 - 135,127 - 175,1kg,N/A
2024-06-05,Himachal Pradesh,Mango Raw,29,33 - 37,35 - 48,1kg,N/A
2024-06-05,Himachal Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-05,Himachal Pradesh,Mushroom,90,104 - 114,108 - 149,1kg,N/A
2024-06-05,Himachal Pradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-05,Himachal Pradesh,Ladies Finger,41,47 - 52,49 - 68,1kg,N/A
2024-06-05,Himachal Pradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-05,Himachal Pradesh,Radish,36,41 - 46,43 - 59,1kg,N/A
2024-06-05,Himachal Pradesh,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-05,Himachal Pradesh,Shallot (Pearl Onion),32,37 - 41,38 - 53,1kg,N/A
2024-06-05,Himachal Pradesh,Snake Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-05,Himachal Pradesh,Sorrel Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-05,Himachal Pradesh,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-05,Himachal Pradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-06,Himachal Pradesh,Onion Big,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Himachal Pradesh,Onion Small,33,38 - 42,40 - 54,1kg,N/A
2024-06-06,Himachal Pradesh,Tomato,29,33 - 37,35 - 48,1kg,N/A
2024-06-06,Himachal Pradesh,Green Chilli,85,98 - 108,102 - 140,1kg,N/A
2024-06-06,Himachal Pradesh,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Himachal Pradesh,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Himachal Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-06,Himachal Pradesh,Amaranth Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,Himachal Pradesh,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-06,Himachal Pradesh,Ash gourd,21,24 - 27,25 - 35,1kg,N/A
2024-06-06,Himachal Pradesh,Baby Corn,63,72 - 80,76 - 104,1kg,N/A
2024-06-06,Himachal Pradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,Himachal Pradesh,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-06,Himachal Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-06,Himachal Pradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-06,Himachal Pradesh,Butter Beans,52,60 - 66,62 - 86,1kg,N/A
2024-06-06,Himachal Pradesh,Broad Beans,74,85 - 94,89 - 122,1kg,N/A
2024-06-06,Himachal Pradesh,Cabbage,33,38 - 42,40 - 54,1kg,N/A
2024-06-06,Himachal Pradesh,Carrot,39,45 - 50,47 - 64,1kg,N/A
2024-06-06,Himachal Pradesh,Cauliflower,27,31 - 34,32 - 45,1kg,N/A
2024-06-06,Himachal Pradesh,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-06,Himachal Pradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-06,Himachal Pradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-06,Himachal Pradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-06,Himachal Pradesh,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-06,Himachal Pradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,Himachal Pradesh,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-06,Himachal Pradesh,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-06-06,Himachal Pradesh,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,Himachal Pradesh,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,Himachal Pradesh,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,Himachal Pradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-06,Himachal Pradesh,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-06,Himachal Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-06,Himachal Pradesh,French Beans,86,99 - 109,103 - 142,1kg,N/A
2024-06-06,Himachal Pradesh,Garlic,185,213 - 235,222 - 305,1kg,N/A
2024-06-06,Himachal Pradesh,Ginger,131,151 - 166,157 - 216,1kg,N/A
2024-06-06,Himachal Pradesh,Onion Green,41,47 - 52,49 - 68,1kg,N/A
2024-06-06,Himachal Pradesh,Green Peas,42,48 - 53,50 - 69,1kg,N/A
2024-06-06,Himachal Pradesh,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-06,Himachal Pradesh,Lemon (Lime),85,98 - 108,102 - 140,1kg,N/A
2024-06-06,Himachal Pradesh,Mango Raw,35,40 - 44,42 - 58,1kg,N/A
2024-06-06,Himachal Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-06,Himachal Pradesh,Mushroom,74,85 - 94,89 - 122,1kg,N/A
2024-06-06,Himachal Pradesh,Mustard Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,Himachal Pradesh,Ladies Finger,48,55 - 61,58 - 79,1kg,N/A
2024-06-06,Himachal Pradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-06,Himachal Pradesh,Radish,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,Himachal Pradesh,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-06,Himachal Pradesh,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,N/A
2024-06-06,Himachal Pradesh,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-06,Himachal Pradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-06,Himachal Pradesh,Spinach,12,14 - 15,14 - 20,1kg,N/A
2024-06-06,Himachal Pradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-07,Himachal Pradesh,Onion Big,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Himachal Pradesh,Onion Small,33,38 - 42,40 - 54,1kg,N/A
2024-06-07,Himachal Pradesh,Tomato,29,33 - 37,35 - 48,1kg,N/A
2024-06-07,Himachal Pradesh,Green Chilli,85,98 - 108,102 - 140,1kg,N/A
2024-06-07,Himachal Pradesh,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Himachal Pradesh,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Himachal Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-07,Himachal Pradesh,Amaranth Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,Himachal Pradesh,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-07,Himachal Pradesh,Ash gourd,21,24 - 27,25 - 35,1kg,N/A
2024-06-07,Himachal Pradesh,Baby Corn,63,72 - 80,76 - 104,1kg,N/A
2024-06-07,Himachal Pradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,Himachal Pradesh,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-07,Himachal Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,Himachal Pradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-07,Himachal Pradesh,Butter Beans,52,60 - 66,62 - 86,1kg,N/A
2024-06-07,Himachal Pradesh,Broad Beans,74,85 - 94,89 - 122,1kg,N/A
2024-06-07,Himachal Pradesh,Cabbage,33,38 - 42,40 - 54,1kg,N/A
2024-06-07,Himachal Pradesh,Carrot,39,45 - 50,47 - 64,1kg,N/A
2024-06-07,Himachal Pradesh,Cauliflower,27,31 - 34,32 - 45,1kg,N/A
2024-06-07,Himachal Pradesh,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-07,Himachal Pradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-07,Himachal Pradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-07,Himachal Pradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-07,Himachal Pradesh,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-07,Himachal Pradesh,Corn,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,Himachal Pradesh,Cucumber,27,31 - 34,32 - 45,1kg,N/A
2024-06-07,Himachal Pradesh,Curry Leaves,29,33 - 37,35 - 48,1kg,N/A
2024-06-07,Himachal Pradesh,Dill Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,Himachal Pradesh,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,Himachal Pradesh,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,Himachal Pradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-07,Himachal Pradesh,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-07,Himachal Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-07,Himachal Pradesh,French Beans,86,99 - 109,103 - 142,1kg,N/A
2024-06-07,Himachal Pradesh,Garlic,185,213 - 235,222 - 305,1kg,N/A
2024-06-07,Himachal Pradesh,Ginger,131,151 - 166,157 - 216,1kg,N/A
2024-06-07,Himachal Pradesh,Onion Green,41,47 - 52,49 - 68,1kg,N/A
2024-06-07,Himachal Pradesh,Green Peas,42,48 - 53,50 - 69,1kg,N/A
2024-06-07,Himachal Pradesh,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-07,Himachal Pradesh,Lemon (Lime),85,98 - 108,102 - 140,1kg,N/A
2024-06-07,Himachal Pradesh,Mango Raw,35,40 - 44,42 - 58,1kg,N/A
2024-06-07,Himachal Pradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-07,Himachal Pradesh,Mushroom,74,85 - 94,89 - 122,1kg,N/A
2024-06-07,Himachal Pradesh,Mustard Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,Himachal Pradesh,Ladies Finger,48,55 - 61,58 - 79,1kg,N/A
2024-06-07,Himachal Pradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-07,Himachal Pradesh,Radish,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,Himachal Pradesh,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-07,Himachal Pradesh,Shallot (Pearl Onion),37,43 - 47,44 - 61,1kg,N/A
2024-06-07,Himachal Pradesh,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-07,Himachal Pradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-07,Himachal Pradesh,Spinach,12,14 - 15,14 - 20,1kg,N/A
2024-06-07,Himachal Pradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-08,Himachal Pradesh,Onion Big,33,38 - 42,40 - 54,1kg,N/A
2024-06-08,Himachal Pradesh,Onion Small,38,44 - 48,46 - 63,1kg,N/A
2024-06-08,Himachal Pradesh,Tomato,31,36 - 39,37 - 51,1kg,N/A
2024-06-08,Himachal Pradesh,Green Chilli,95,109 - 121,114 - 157,1kg,N/A
2024-06-08,Himachal Pradesh,Beetroot,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,Himachal Pradesh,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,Himachal Pradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-08,Himachal Pradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-08,Himachal Pradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-08,Himachal Pradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-06-08,Himachal Pradesh,Baby Corn,59,68 - 75,71 - 97,1kg,N/A
2024-06-08,Himachal Pradesh,Banana Flower,19,22 - 24,23 - 31,1kg,N/A
2024-06-08,Himachal Pradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-08,Himachal Pradesh,Bitter Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-08,Himachal Pradesh,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Himachal Pradesh,Butter Beans,55,63 - 70,66 - 91,1kg,N/A
2024-06-08,Himachal Pradesh,Broad Beans,71,82 - 90,85 - 117,1kg,N/A
2024-06-08,Himachal Pradesh,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Himachal Pradesh,Carrot,39,45 - 50,47 - 64,1kg,N/A
2024-06-08,Himachal Pradesh,Cauliflower,25,29 - 32,30 - 41,1kg,N/A
2024-06-08,Himachal Pradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-08,Himachal Pradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,Himachal Pradesh,Colocasia Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-08,Himachal Pradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-08,Himachal Pradesh,Coriander Leaves,6,7 - 8,7 - 10,1kg,N/A
2024-06-08,Himachal Pradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-08,Himachal Pradesh,Cucumber,26,30 - 33,31 - 43,1kg,N/A
2024-06-08,Himachal Pradesh,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-06-08,Himachal Pradesh,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-08,Himachal Pradesh,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Himachal Pradesh,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,Himachal Pradesh,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-08,Himachal Pradesh,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-08,Himachal Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-08,Himachal Pradesh,French Beans,88,101 - 112,106 - 145,1kg,N/A
2024-06-08,Himachal Pradesh,Garlic,186,214 - 236,223 - 307,1kg,N/A
2024-06-08,Himachal Pradesh,Ginger,126,145 - 160,151 - 208,1kg,N/A
2024-06-08,Himachal Pradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-06-08,Himachal Pradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-06-08,Himachal Pradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-08,Himachal Pradesh,Lemon (Lime),87,100 - 110,104 - 144,1kg,N/A
2024-06-08,Himachal Pradesh,Mango Raw,31,36 - 39,37 - 51,1kg,N/A
2024-06-08,Himachal Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-08,Himachal Pradesh,Mushroom,92,106 - 117,110 - 152,1kg,N/A
2024-06-08,Himachal Pradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-08,Himachal Pradesh,Ladies Finger,48,55 - 61,58 - 79,1kg,N/A
2024-06-08,Himachal Pradesh,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-08,Himachal Pradesh,Radish,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,Himachal Pradesh,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-08,Himachal Pradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-06-08,Himachal Pradesh,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-06-08,Himachal Pradesh,Sorrel Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-08,Himachal Pradesh,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-08,Himachal Pradesh,Sweet Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Himachal Pradesh,Onion Big,33,38 - 42,40 - 54,1kg,N/A
2024-06-09,Himachal Pradesh,Onion Small,38,44 - 48,46 - 63,1kg,N/A
2024-06-09,Himachal Pradesh,Tomato,31,36 - 39,37 - 51,1kg,N/A
2024-06-09,Himachal Pradesh,Green Chilli,95,109 - 121,114 - 157,1kg,N/A
2024-06-09,Himachal Pradesh,Beetroot,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Himachal Pradesh,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Himachal Pradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-09,Himachal Pradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-09,Himachal Pradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-09,Himachal Pradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-06-09,Himachal Pradesh,Baby Corn,59,68 - 75,71 - 97,1kg,N/A
2024-06-09,Himachal Pradesh,Banana Flower,19,22 - 24,23 - 31,1kg,N/A
2024-06-09,Himachal Pradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-09,Himachal Pradesh,Bitter Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-09,Himachal Pradesh,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Himachal Pradesh,Butter Beans,55,63 - 70,66 - 91,1kg,N/A
2024-06-09,Himachal Pradesh,Broad Beans,71,82 - 90,85 - 117,1kg,N/A
2024-06-09,Himachal Pradesh,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Himachal Pradesh,Carrot,39,45 - 50,47 - 64,1kg,N/A
2024-06-09,Himachal Pradesh,Cauliflower,25,29 - 32,30 - 41,1kg,N/A
2024-06-09,Himachal Pradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-09,Himachal Pradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Himachal Pradesh,Colocasia Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-09,Himachal Pradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-09,Himachal Pradesh,Coriander Leaves,6,7 - 8,7 - 10,1kg,N/A
2024-06-09,Himachal Pradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-09,Himachal Pradesh,Cucumber,26,30 - 33,31 - 43,1kg,N/A
2024-06-09,Himachal Pradesh,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-06-09,Himachal Pradesh,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-09,Himachal Pradesh,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Himachal Pradesh,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,Himachal Pradesh,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-09,Himachal Pradesh,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-09,Himachal Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-09,Himachal Pradesh,French Beans,88,101 - 112,106 - 145,1kg,N/A
2024-06-09,Himachal Pradesh,Garlic,186,214 - 236,223 - 307,1kg,N/A
2024-06-09,Himachal Pradesh,Ginger,126,145 - 160,151 - 208,1kg,N/A
2024-06-09,Himachal Pradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-06-09,Himachal Pradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-06-09,Himachal Pradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-09,Himachal Pradesh,Lemon (Lime),87,100 - 110,104 - 144,1kg,N/A
2024-06-09,Himachal Pradesh,Mango Raw,31,36 - 39,37 - 51,1kg,N/A
2024-06-09,Himachal Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-09,Himachal Pradesh,Mushroom,92,106 - 117,110 - 152,1kg,N/A
2024-06-09,Himachal Pradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-09,Himachal Pradesh,Ladies Finger,48,55 - 61,58 - 79,1kg,N/A
2024-06-09,Himachal Pradesh,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-09,Himachal Pradesh,Radish,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,Himachal Pradesh,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-09,Himachal Pradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-06-09,Himachal Pradesh,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-06-09,Himachal Pradesh,Sorrel Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-09,Himachal Pradesh,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-09,Himachal Pradesh,Sweet Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Himachal Pradesh,Onion Big,33,38 - 42,40 - 54,1kg,N/A
2024-06-10,Himachal Pradesh,Onion Small,38,44 - 48,46 - 63,1kg,N/A
2024-06-10,Himachal Pradesh,Tomato,31,36 - 39,37 - 51,1kg,N/A
2024-06-10,Himachal Pradesh,Green Chilli,95,109 - 121,114 - 157,1kg,N/A
2024-06-10,Himachal Pradesh,Beetroot,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Himachal Pradesh,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Himachal Pradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-10,Himachal Pradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-10,Himachal Pradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-10,Himachal Pradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-06-10,Himachal Pradesh,Baby Corn,59,68 - 75,71 - 97,1kg,N/A
2024-06-10,Himachal Pradesh,Banana Flower,19,22 - 24,23 - 31,1kg,N/A
2024-06-10,Himachal Pradesh,Capsicum,41,47 - 52,49 - 68,1kg,N/A
2024-06-10,Himachal Pradesh,Bitter Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-10,Himachal Pradesh,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Himachal Pradesh,Butter Beans,55,63 - 70,66 - 91,1kg,N/A
2024-06-10,Himachal Pradesh,Broad Beans,71,82 - 90,85 - 117,1kg,N/A
2024-06-10,Himachal Pradesh,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Himachal Pradesh,Carrot,39,45 - 50,47 - 64,1kg,N/A
2024-06-10,Himachal Pradesh,Cauliflower,25,29 - 32,30 - 41,1kg,N/A
2024-06-10,Himachal Pradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-10,Himachal Pradesh,Coconut,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Himachal Pradesh,Colocasia Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-10,Himachal Pradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-10,Himachal Pradesh,Coriander Leaves,6,7 - 8,7 - 10,1kg,N/A
2024-06-10,Himachal Pradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-10,Himachal Pradesh,Cucumber,26,30 - 33,31 - 43,1kg,N/A
2024-06-10,Himachal Pradesh,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-06-10,Himachal Pradesh,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-10,Himachal Pradesh,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Himachal Pradesh,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,Himachal Pradesh,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-10,Himachal Pradesh,Elephant Yam,39,45 - 50,47 - 64,1kg,N/A
2024-06-10,Himachal Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-10,Himachal Pradesh,French Beans,88,101 - 112,106 - 145,1kg,N/A
2024-06-10,Himachal Pradesh,Garlic,186,214 - 236,223 - 307,1kg,N/A
2024-06-10,Himachal Pradesh,Ginger,126,145 - 160,151 - 208,1kg,N/A
2024-06-10,Himachal Pradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-06-10,Himachal Pradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-06-10,Himachal Pradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-10,Himachal Pradesh,Lemon (Lime),87,100 - 110,104 - 144,1kg,N/A
2024-06-10,Himachal Pradesh,Mango Raw,31,36 - 39,37 - 51,1kg,N/A
2024-06-10,Himachal Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-10,Himachal Pradesh,Mushroom,92,106 - 117,110 - 152,1kg,N/A
2024-06-10,Himachal Pradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-10,Himachal Pradesh,Ladies Finger,48,55 - 61,58 - 79,1kg,N/A
2024-06-10,Himachal Pradesh,Pumpkin,19,22 - 24,23 - 31,1kg,N/A
2024-06-10,Himachal Pradesh,Radish,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,Himachal Pradesh,Ridge Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-10,Himachal Pradesh,Shallot (Pearl Onion),30,35 - 38,36 - 50,1kg,N/A
2024-06-10,Himachal Pradesh,Snake Gourd,40,46 - 51,48 - 66,1kg,N/A
2024-06-10,Himachal Pradesh,Sorrel Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-10,Himachal Pradesh,Spinach,15,17 - 19,18 - 25,1kg,N/A
2024-06-10,Himachal Pradesh,Sweet Potato,36,41 - 46,43 - 59,1kg,N/A
